Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00   25731/25732       std::__detail::_Hashtable_iterator_base<std::pair<std::string const, int>, false>::_M_incr_bucket() [145]
-----------------------------------------------
                0.00    0.00   33228/33228       std::pair<std::__decay_and_strip<bool>::__type, std::__decay_and_strip<int>::__type> std::make_pair<bool, int>(bool&&, int&&) [143]
[139]    0.0    0.00    0.00   33228         std::pair<bool, int>::pair<bool, int>(bool&&, int&&) [139]
                0.00    0.00   33228/132960      bool&& std::forward<bool>(std::identity<bool>::type&&) [97]
                0.00    0.00   33228/99696       int&& std::forward<int>(std::identity<int>::type&&) [103]
-----------------------------------------------
                0.00    0.00   33228/33228       std::__detail::_Prime_rehash_policy::_M_need_rehash(unsigned long, unsigned long, unsigned long) const [133]
[140]    0.0    0.00    0.00   33228         std::pair<bool, unsigned long>::pair<bool, int>(std::pair<bool, int>&&) [140]
                0.00    0.00   33228/33228       std::remove_reference<bool&>::type&& std::move<bool&>(bool&&&) [141]
                0.00    0.00   33228/33228       std::remove_reference<int&>::type&& std::move<int&>(int&&&) [142]
-----------------------------------------------
                0.00    0.00   33228/33228       std::pair<bool, unsigned long>::pair<bool, int>(std::pair<bool, int>&&) [140]
[141]    0.0    0.00    0.00   33228         std::remove_reference<bool&>::type&& std::move<bool&>(bool&&&) [141]
-----------------------------------------------
                0.00    0.00   33228/33228       std::pair<bool, unsigned long>::pair<bool, int>(std::pair<bool, int>&&) [140]
[142]    0.0    0.00    0.00   33228         std::remove_reference<int&>::type&& std::move<int&>(int&&&) [142]
-----------------------------------------------
                0.00    0.00   33228/33228       std::__detail::_Prime_rehash_policy::_M_need_rehash(unsigned long, unsigned long, unsigned long) const [133]
[143]    0.0    0.00    0.00   33228         std::pair<std::__decay_and_strip<bool>::__type, std::__decay_and_strip<int>::__type> std::make_pair<bool, int>(bool&&, int&&) [143]
                0.00    0.00   33228/99696       int&& std::forward<int>(std::identity<int>::type&&) [103]
                0.00    0.00   33228/132960      bool&& std::forward<bool>(std::identity<bool>::type&&) [97]
                0.00    0.00   33228/33228       std::pair<bool, int>::pair<bool, int>(bool&&, int&&) [139]
-----------------------------------------------
                0.00    0.00   26411/26411       __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [109]
[144]    0.0    0.00    0.00   26411         std::char_traits<char>::compare(char const*, char const*, unsigned long) [144]
-----------------------------------------------
                0.00    0.00       1/25732       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::begin() [85]
                0.00    0.00   25731/25732       std::__detail::_Hashtable_iterator_base<std::pair<std::string const, int>, false>::_M_incr() [138]
[145]    0.0    0.00    0.00   25732         std::__detail::_Hashtable_iterator_base<std::pair<std::string const, int>, false>::_M_incr_bucket() [145]
-----------------------------------------------
                0.00    0.00      36/72          void std::vector<std::string, std::allocator<std::string> >::_M_insert_aux<std::string const&>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&&&) [25]
                0.00    0.00      36/72          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::difference_type __gnu_cxx::operator-<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [176]
[146]    0.0    0.00    0.00      72         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::base() const [146]
-----------------------------------------------
                0.00    0.00      72/72          std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned long, char const*) const [177]
[147]    0.0    0.00    0.00      72         std::vector<std::string, std::allocator<std::string> >::size() const [147]
-----------------------------------------------
                0.00    0.00      72/72          std::move_iterator<std::string*> std::make_move_iterator<std::string*>(std::string* const&) [149]
[148]    0.0    0.00    0.00      72         std::move_iterator<std::string*>::move_iterator(std::string*) [148]
-----------------------------------------------
                0.00    0.00      72/72          std::string* std::__uninitialized_move_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&) [33]
[149]    0.0    0.00    0.00      72         std::move_iterator<std::string*> std::make_move_iterator<std::string*>(std::string* const&) [149]
                0.00    0.00      72/72          std::move_iterator<std::string*>::move_iterator(std::string*) [148]
-----------------------------------------------
                0.00    0.00      68/68          std::move_iterator<NgramList::Ngram*> std::make_move_iterator<NgramList::Ngram*>(NgramList::Ngram* const&) [151]
[150]    0.0    0.00    0.00      68         std::move_iterator<NgramList::Ngram*>::move_iterator(NgramList::Ngram*) [150]
-----------------------------------------------
                0.00    0.00      68/68          NgramList::Ngram* std::__uninitialized_move_a<NgramList::Ngram*, NgramList::Ngram*, std::allocator<NgramList::Ngram> >(NgramList::Ngram*, NgramList::Ngram*, NgramList::Ngram*, std::allocator<NgramList::Ngram>&) [165]
[151]    0.0    0.00    0.00      68         std::move_iterator<NgramList::Ngram*> std::make_move_iterator<NgramList::Ngram*>(NgramList::Ngram* const&) [151]
                0.00    0.00      68/68          std::move_iterator<NgramList::Ngram*>::move_iterator(NgramList::Ngram*) [150]
-----------------------------------------------
                0.00    0.00       1/55          std::vector<std::string, std::allocator<std::string> >::~vector() [78]
                0.00    0.00      54/55          void std::vector<std::string, std::allocator<std::string> >::_M_insert_aux<std::string const&>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&&&) [25]
[152]    0.0    0.00    0.00      55         std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [152]
-----------------------------------------------
                0.00    0.00      18/54          __gnu_cxx::new_allocator<std::string>::allocate(unsigned long, void const*) [175]
                0.00    0.00      36/54          std::vector<std::string, std::allocator<std::string> >::max_size() const [158]
[153]    0.0    0.00    0.00      54         __gnu_cxx::new_allocator<std::string>::max_size() const [153]
-----------------------------------------------
                0.00    0.00       1/52          std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::~vector() [243]
                0.00    0.00      51/52          void std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_M_insert_aux<NgramList::Ngram const&>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::Ngram const&&&) [79]
[154]    0.0    0.00    0.00      52         std::_Vector_base<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_M_get_Tp_allocator() [154]
-----------------------------------------------
                0.00    0.00      17/51          __gnu_cxx::new_allocator<NgramList::Ngram>::allocate(unsigned long, void const*) [187]
                0.00    0.00      34/51          std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::max_size() const [161]
[155]    0.0    0.00    0.00      51         __gnu_cxx::new_allocator<NgramList::Ngram>::max_size() const [155]
-----------------------------------------------
                0.00    0.00      18/36          std::vector<std::string, std::allocator<std::string> >::end() [181]
                0.00    0.00      18/36          std::vector<std::string, std::allocator<std::string> >::begin() [182]
[156]    0.0    0.00    0.00      36         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [156]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<std::string, std::allocator<std::string> >::max_size() const [158]
[157]    0.0    0.00    0.00      36         std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() const [157]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned long, char const*) const [177]
[158]    0.0    0.00    0.00      36         std::vector<std::string, std::allocator<std::string> >::max_size() const [158]
                0.00    0.00      36/36          std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() const [157]
                0.00    0.00      36/54          __gnu_cxx::new_allocator<std::string>::max_size() const [153]
-----------------------------------------------
                0.00    0.00      17/35          std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_M_check_len(unsigned long, char const*) const [188]
                0.00    0.00      18/35          std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned long, char const*) const [177]
[159]    0.0    0.00    0.00      35         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [159]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::max_size() const [161]
[160]    0.0    0.00    0.00      34         std::_Vector_base<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_M_get_Tp_allocator() const [160]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_M_check_len(unsigned long, char const*) const [188]
[161]    0.0    0.00    0.00      34         std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::max_size() const [161]
                0.00    0.00      34/34          std::_Vector_base<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_M_get_Tp_allocator() const [160]
                0.00    0.00      34/51          __gnu_cxx::new_allocator<NgramList::Ngram>::max_size() const [155]
-----------------------------------------------
                0.00    0.00      34/34          NgramList::Ngram* std::uninitialized_copy<std::move_iterator<NgramList::Ngram*>, NgramList::Ngram*>(std::move_iterator<NgramList::Ngram*>, std::move_iterator<NgramList::Ngram*>, NgramList::Ngram*) [163]
[162]    0.0    0.00    0.00      34         NgramList::Ngram* std::__uninitialized_copy<false>::uninitialized_copy<std::move_iterator<NgramList::Ngram*>, NgramList::Ngram*>(std::move_iterator<NgramList::Ngram*>, std::move_iterator<NgramList::Ngram*>, NgramList::Ngram*) [162]
